SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2018),2018-05-22,571,CH,F,MINESHAFT,THATCHER,GIANT'S CAUSEWAY,ALL DREAMS EQUINE AGENT,JAGGER INC.,17000,,2016-04-17,KENTUCKY,G-H,,,,22.1,https://www.youtube.com/watch?v=c4yinrzEL-c
Midlantic Two-Year-Olds in Training (2018),2018-05-22,572,B,C,WARRIOR'S REWARD,THE CALYPSO MYTH,LEROIDESANIMAUX (BRZ),CRANE THOROUGHBRED SERVICES LLC AGENT,RANDY ALLEN AGENT FOR CLUB RISQUE STABLES,50000,,2016-04-27,PENNSYLVANIA,D-E,,,,10.2,https://www.youtube.com/watch?v=_cuvq6loeO4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,573,CH,C,FLASHBACK,THEDAMEWANTSTOWIN,GULCH,CRUPI'S NEW CASTLE FARM AGENT,KOID,110000,,2016-02-25,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=d-oi0-I5Vfo
Midlantic Two-Year-Olds in Training (2018),2018-05-22,574,B,C,MR. SIDNEY,THIN AIR,MT. LIVERMORE,KIRKWOOD STABLES AGENT IV,NOT SOLD,19000,,2016-02-13,KENTUCKY,C-D,,,,22.2,https://www.youtube.com/watch?v=5r7aZmnSk58
Midlantic Two-Year-Olds in Training (2018),2018-05-22,575,CH,C,HE'S HAD ENOUGH,THROWN AWAY,CAPE TOWN,TOM MCCROCKLIN AGENT,ANTHONY AGUIRRE,5000,,2016-05-16,NEW YORK,T,,,,22.2,https://www.youtube.com/watch?v=urLRFU7dBhc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,576,DKB,F,EMCEE,TIGER GIRL,HOLD THAT TIGER,SEQUEL BLOODSTOCK AGENT,IT'S ALL ABOUT THE GIRLS,65000,,2016-05-02,NEW YORK,C,,,,10.2,https://www.youtube.com/watch?v=LZvbXenN_gQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,577,GRR,C,GRAYDAR,TIME FOR LOVE,JOHANNESBURG,DE MERIC SALES AGENT,NICK J HINES AGENT,6000,,2016-04-12,KENTUCKY,I-J,,,,10.4,https://www.youtube.com/watch?v=J5uGdRpcolA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,578,CH,C,EL PADRINO,TIME TO DREAM,TIME FOR A CHANGE,BIRD IN HAND STABLES,NOT SOLD,75000,,2016-04-20,MARYLAND,H,,,,10.2,https://www.youtube.com/watch?v=SpcqvbP826w
Midlantic Two-Year-Olds in Training (2018),2018-05-22,579,B,F,DISCREET CAT,TIME TO ENJOY,DISTORTED HUMOR,CARY FROMMER AGENT,VANN BELVOIR,21000,,2016-02-24,KENTUCKY,A-B,,,,10.3,https://www.youtube.com/watch?v=KMBSor7kN_s
Midlantic Two-Year-Olds in Training (2018),2018-05-22,580,CH,F,MUNNINGS,TINDERBOX,BLUEGRASS CAT,EDDIE WOODS AGENT XI,OUT,0,,2016-03-07,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,581,DKB,F,MUCHO MACHO MAN,TIZA SMARTY,TIZNOW,HIDDEN BROOK AGENT X,ROBERT B HESS JR AGENT,150000,,2016-03-08,OKLAHOMA,K,,,,22.2,https://www.youtube.com/watch?v=fxq_rma2u38
Midlantic Two-Year-Olds in Training (2018),2018-05-22,582,GRR,F,CAIRO PRINCE,TIZ CAMERA READY,TIZNOW,ALL DREAMS EQUINE AGENT,ROCKBRIDGE BLOODSTOCK,50000,,2016-04-07,NEW YORK,G-H,,,,10.3,https://www.youtube.com/watch?v=b4KIjll_-HE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,583,B,F,PAYNTER,TOAST TO ASHLEY,FIRST DEFENCE,MCKATHAN BROS. AGENT,OUT,0,,2016-02-07,KENTUCKY,J-K,,,,10.2,https://www.youtube.com/watch?v=X3cBZeWgLOQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,584,DKB,C,NEW YEAR'S DAY,TOO MUCH XCITEMENT,UNUSUAL HEAT,TOP LINE SALES LLC AGENT VIII,OUT,0,,2016-03-20,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,585,DKB,C,DIALED IN,TOP TRICK,HAT TRICK (JPN),DE MERIC SALES AGENT,OUT,0,,2016-03-27,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,586,B,F,REVOLUTIONARY,TOTAL KNOCKOUT,UNBRIDLED'S SONG,GRASSROOTS TRAINING & SALES LLC,NOT SOLD,14000,,2016-04-21,KENTUCKY,I,,,,10.2,https://www.youtube.com/watch?v=NiFc9PbEEdE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,587,B,F,MALIBU MOON,TOUCH HERE,TOUCH GOLD,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,2016-05-09,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,588,CH,C,CORINTHIAN,TOWN TALK,THUNDER GULCH,CRANE THOROUGHBRED SERVICES LLC AGENT,HOUSATONIC BLOODSTOCK AGENT,27000,,2016-03-19,PENNSYLVANIA,D-E,,,,10.3,https://www.youtube.com/watch?v=6aG7Aj_sJzc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,589,DKB,F,CANDY RIDE (ARG),TRACINGS,INDIAN CHARLIE,KINGS EQUINE AGENT,NOT SOLD,37000,,2016-02-12,KENTUCKY,T,,,,10.2,https://www.youtube.com/watch?v=Uds4dSnj1BY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,590,B,C,WARRIOR'S REWARD,TREEDOM,FORESTRY,BIRD IN HAND STABLES,SROA (KOID),50000,,2016-03-17,KENTUCKY,H,,,,10.3,https://www.youtube.com/watch?v=pD_r2A_yu_A
Midlantic Two-Year-Olds in Training (2018),2018-05-22,591,B,F,STREET SENSE,TRICKSKI,PETESKI,BOBBY DODD AGENT,OUT,0,,2016-03-27,KENTUCKY,J,,,,10.4,https://www.youtube.com/watch?v=kKE_gn0V2Mc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,592,B,F,JIMMY CREED,TRINI DUBAI,E DUBAI,GRASSROOTS TRAINING & SALES LLC,RAYMIE LIGHTNER AGENT FOR PETER MILLER,20000,,2016-05-11,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=R2alQjzp6wQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,593,B,C,VERRAZANO,TRISHAS EVEN,EVEN THE SCORE,PIKE RACING AGENT,JOANNE DAW AGENT,8000,,2016-05-07,VIRGINIA,B,,,,10.3,https://www.youtube.com/watch?v=XhB8YDCqOMY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,594,DKB,C,MIDNIGHT LUTE,TROPIC OF AQUARIUS,GHOSTZAPPER,WES CARTER AGENT I,NOT SOLD,47000,,2016-04-14,NEW YORK,E-F,,,,22.4,https://www.youtube.com/watch?v=R7U8m40X9Uo
Midlantic Two-Year-Olds in Training (2018),2018-05-22,595,B,F,TIZNOW,TRULY BLESSED,FRENCH DEPUTY,MCKATHAN BROS. AGENT,OUT,0,,2016-02-03,KENTUCKY,J-K,,,,10.2,https://www.youtube.com/watch?v=dCEkx3925mY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,596,CH,F,ALPHA,TURA ISABEL,FOREST DANGER,HARTLEY/DE RENZO THOROUGHBREDS AGENT,NOT SOLD,7000,,2016-05-04,NEW YORK,A,,,,10.4,https://www.youtube.com/watch?v=4Bw79bXo1sg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,597,B,C,TAKE CHARGE INDY,TWEET,MEDAGLIA D'ORO,CLASSIC BLOODSTOCK AGENT II,LINDA RICE AGENT,200000,,2016-05-04,PENNSYLVANIA,A-B,,,,10.2,https://www.youtube.com/watch?v=E4-YHuU28A4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,598,DKB,C,TIZWAY,TWILIGHT VALLEY,FOREST CAMP,SBM TRAINING & SALES AGENT,NOT SOLD,19000,,2016-04-05,OHIO,K,,,,11,https://www.youtube.com/watch?v=hHy11SDpBIQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,599,B,C,STAY THIRSTY,TWINING STAR,TWINING,PRICE THOROUGHBREDS LLC AGENT II,NOT SOLD,35000,,2016-02-22,KENTUCKY,H,,,,10.3,https://www.youtube.com/watch?v=WMWn8Lme9D0
Midlantic Two-Year-Olds in Training (2018),2018-05-22,600,GRR,C,BANDBOX,TWO'S COZY,COZZENE,DE MERIC SALES AGENT,OUT,0,,2016-03-13,MARYLAND,I-J,,,,,
