SALE TITLE,SESSION,HIP,COLOR,NAME,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2019),2019-05-21,552,DKB,,C,MUCHO MACHO MAN,TRULY CHARMING,ELUSIVE QUALITY,KENNETH LEJEUNE TRAINING STABLES,GARY CONTESSA AGENT,55000,,01/29/2017,NEW YORK,H,,,,10.3,https://www.youtube.com/watch?v=gR4Hr_wqS4s
Midlantic Two-Year-Olds in Training (2019),2019-05-21,553,B,,F,GHOSTZAPPER,TRULY ENCHANTING (IRE),DANEHILL DANCER (IRE),DE MERIC SALES AGENT,RANDI PERSAUD,8000,,03/12/2017,KENTUCKY,I-J,,,,10.4,https://www.youtube.com/watch?v=HJqYt74rFEs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,554,DKB,,F,LIAISON,TRUPON ON,PONCHE,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,RADLEY EQUINE/ORACLE BLSK AGT,120000,,04/26/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=cq_I-pL_HEA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,555,CH,,C,MALIBU MOON,TWITTER PIE,HARLAN'S HOLIDAY,CARY FROMMER LLC AGENT,NOT SOLD,190000,,03/31/2017,KENTUCKY,A-B,,,,10.2,https://www.youtube.com/watch?v=vPfI3WQ9A54
Midlantic Two-Year-Olds in Training (2019),2019-05-21,556,DKB,,C,CANDY RIDE (ARG),TWO HALOS,SAINT BALLADO,KIRKWOOD STABLES AGENT V,RANDI PERSAUD,13000,,01/29/2017,KENTUCKY,C,,,,23.2,https://www.youtube.com/watch?v=_AI7VhZl9i0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,557,CH,,C,MUNNINGS,UBUSUKU,HAT TRICK (JPN),KIRKWOOD STABLES AGENT XV,RANDI PERSAUD,14000,,04/26/2017,NEW YORK,C,,,,23.2,https://www.youtube.com/watch?v=J3rFkotKXH8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,558,CH,,C,JACK MILTON,ULTIMATE CLASS,DURING,L. G. AGENT,STEVEN W YOUNG AGENT,115000,,03/06/2017,KENTUCKY,A,,,,10.1,https://www.youtube.com/watch?v=VRiVw9aqhkM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,559,B,,F,AWESOME AGAIN,ULTIMATE PRIZE,SMART STRIKE,HIDDEN BROOK AGENT IV,SMART ANGLE LLP,55000,,02/28/2017,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=Jq2Wt1FwcFs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,560,B,,C,CURLIN,UNAMUSED,STREET SENSE,GOLDEN ROCK AGENT,OUT,0,,04/11/2017,KENTUCKY,G,,,,10.2,https://www.youtube.com/watch?v=6JwAzCPbHQ0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,561,B,,C,HONOR CODE,UNBRIDLED BETTY,UNBRIDLED'S SONG,TOP LINE SALES LLC AGENT V,OUT,0,,03/17/2017,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,562,B,,F,COMPETITIVE EDGE,UNBRIDLED GEM,UNBRIDLED'S SONG,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,23000,,04/24/2017,KENTUCKY,D-E,,,,10.2,https://www.youtube.com/watch?v=FwPRNaODA_I
Midlantic Two-Year-Olds in Training (2019),2019-05-21,563,DKB,,C,COMMISSIONER,UNBRIDLED MAGIC,GIANT'S CAUSEWAY,ON THE RUN SALES,OUT,0,,04/03/2017,KENTUCKY,C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,564,CH,,C,JUSTIN PHILLIP,UNDERCOVER ANGEL,DISTORTED HUMOR,HARTLEY/DE RENZO THOROUGHBREDS AGENT,TOM DURANT,130000,,02/20/2017,KENTUCKY,A,,,,10.1,https://www.youtube.com/watch?v=81k9hJbEyeY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,565,CH,,F,JIMMY CREED,UNDERTHEINFLUENCE,INDY WIND,TOM MCCROCKLIN AGENT,ANTHONY MARGOTTA AGENT,110000,,04/11/2017,NEW YORK,K,,,,22,https://www.youtube.com/watch?v=T5x-TQt5n6I
Midlantic Two-Year-Olds in Training (2019),2019-05-21,566,DKB,,C,MR SPEAKER,UNDERWAY,GIANT'S CAUSEWAY,CRUPI'S NEW CASTLE FARM AGENT,NEY PESSANHA,8000,,03/15/2017,KENTUCKY,I,,,,10.2,https://www.youtube.com/watch?v=6QvnEnUUZwA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,568,DKB,,C,SPEIGHTSTOWN,UNFOLD THE ROSE,CATIENUS,EDDIE WOODS AGENT LXXIII,OUT,0,,04/23/2017,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,569,B,,F,SHANGHAI BOBBY,UPSTAGED,STREET CRY (IRE),SBM TRAINING & SALES LLC AGENT,NOT SOLD,22000,,02/11/2017,KENTUCKY,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-569,10.3,https://www.youtube.com/watch?v=PD2gihPTfVw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,570,B,,F,INTO MISCHIEF,USRAH,TIZNOW,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,GREAT RACE LLC,50000,,05/07/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-570,10.2,https://www.youtube.com/watch?v=YMow9_cD6EM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,571,B,,C,CAIRO PRINCE,VALEISHA,INCLUDE,JULIE DAVIES LLC AGENT,NOT SOLD,17000,,03/05/2017,KENTUCKY,C-D,,,,10.3,https://www.youtube.com/watch?v=PoVO-L7h9wg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,572,CH,,C,CAN THE MAN,VALLE DE ROSA,HENNY HUGHES,ROBERT BREWER,NOT SOLD,42000,,04/14/2017,KENTUCKY,B,,,,10.3,https://www.youtube.com/watch?v=jzdjMstJZ1g
Midlantic Two-Year-Olds in Training (2019),2019-05-21,573,B,CAMPANIA,F,COMMISSIONER,VENICE QUEEN,LATENT HEAT,CRYSTAL G PICKETT AGENT FOR MIKE DICOLA,JAY A REESE,21000,,04/29/2017,WEST VIRGINIA,C,,,,11.1,https://www.youtube.com/watch?v=5pb5uNIcn6w
Midlantic Two-Year-Olds in Training (2019),2019-05-21,574,CH,,C,FLATTER,VERONICA'S LAKE,SALT LAKE,SEQUEL BLOODSTOCK AGENT,JOHN AND LOUIS CELLA,100000,,03/15/2017,KENTUCKY,F,,,,10,https://www.youtube.com/watch?v=cDcBr5_4oAY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,575,B,,C,TAPIT,VISIONS OF CLARITY (IRE),SADLER'S WELLS,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,L & N RACING LLC,260000,,05/13/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-575,10.3,https://www.youtube.com/watch?v=GMxlThiqZfE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,576,GRR,,F,PALACE,VIVIAN DA BLING,TOO MUCH BLING,PIKE RACING AGENT,JAGGER INC & CHAS BLANFORD,12000,,02/25/2017,NEW YORK,G,,,,10.2,https://www.youtube.com/watch?v=0xV530fmEYk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,577,B,,C,VIOLENCE,VON ROSENBERG,JOHANNESBURG,TOP LINE SALES LLC AGENT VI,NOT SOLD,9000,,03/08/2017,KENTUCKY,L,,,,10.3,https://www.youtube.com/watch?v=rRBolqDADhI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,578,CH,,F,CITY ZIP,VOYAGE,RAHY,HARTLEY/DE RENZO THOROUGHBREDS AGENT,MARK GLATT AGENT,150000,,05/27/2017,KENTUCKY,A,,,,10.1,https://www.youtube.com/watch?v=cc6ekogN9us
Midlantic Two-Year-Olds in Training (2019),2019-05-21,579,CH,,F,BUSTIN STONES,WAHOO CAT,SOTO,PAUL SHARP AGENT XI,GARY CONTESSA AGENT,42000,,04/28/2017,NEW YORK,G,,,,10.3,https://www.youtube.com/watch?v=ldCMg86Mr5c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,580,CH,,F,BAYERN,WEIGHT NO MORE,PURE PRIZE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT II,BELLADONNA RACING LLC,350000,,04/26/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-580,10.1,https://www.youtube.com/watch?v=jjxvoXOSteU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,581,DKB,,F,THE FACTOR,WELL AT THE TOP (IRE),SADLER'S WELLS,WES CARTER AGENT I,NOT SOLD,60000,,03/23/2017,KENTUCKY,F-G,,,,10.3,https://www.youtube.com/watch?v=nE-hVInA000
Midlantic Two-Year-Olds in Training (2019),2019-05-21,582,B,,F,CROSS TRAFFIC,WESTERN WOMAN,WEST BY WEST,GRASSROOTS TRAINING & SALES LLC,K.O.I.D.,40000,,01/30/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=wwKgtaiPlDk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,583,B,,F,ATREIDES,WILD CHILD,HOOK AND LADDER,SEQUEL BLOODSTOCK AGENT,PAMELA LEBOWITZ,5000,,04/13/2017,NEW YORK,F,,,,10.4,https://www.youtube.com/watch?v=jy3LYpgfPF0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,584,B,JUST CHILL OUT,C,OVERANALYZE,WILD EYED,INDIAN CHARLIE,JAMES LAYDEN AGENT,A FERRIS ALLEN III AGENT,15000,,04/14/2017,MARYLAND,D,,,,10.3,https://www.youtube.com/watch?v=5_aAauC3cYg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,585,DKB,,F,PAYNTER,WINENDYNME,DYNAFORMER,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,05/31/2017,PENNSYLVANIA,D-E,,,,11,https://www.youtube.com/watch?v=V4nzyxHbQVE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,586,CH,,F,GHOSTZAPPER,WINE TRAIN,TIZ WONDERFUL,TOM MCCROCKLIN AGENT,OUT,0,,02/05/2017,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,587,DKB,,C,BROKEN VOW,WINNING SCOOP,BERNARDINI,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,55000,,04/29/2017,KENTUCKY,D-E,,,,22.1,https://www.youtube.com/watch?v=NOmmpblO9Mw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,588,B,,F,STRONG MANDATE,WISH IT WERE,IS IT TRUE,JAMES LAYDEN AGENT,OUT,0,,02/05/2017,KENTUCKY,D,,,,10.2,https://www.youtube.com/watch?v=dD1875eB4j0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,589,DKB,,C,TAPIT,WITH INTENTION,MR. GREELEY,PIKE RACING AGENT,JOHN SERVIS FOR DJ STABLE,325000,,04/17/2017,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=Ri8n6wvsVuE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,590,B,,F,WICKED STRONG,WITH WONDER,FLATTER,BOBBY DODD AGENT,CASH IS KING,200000,,02/14/2017,KENTUCKY,E-F,,,,10,https://www.youtube.com/watch?v=TgCmhQXk9U0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,591,B,,F,TONALIST,WITTY GAL,DISTORTED HUMOR,SBM TRAINING & SALES LLC AGENT,OUT,0,,04/16/2017,ONTARIO,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-591,10.3,https://www.youtube.com/watch?v=DWwwhDOg-Yc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,592,DKB,,F,MICROMANAGE,WON PERFECT ROSE,AIR FORBES WON,CRANE THOROUGHBRED SERVICES LLC AGENT,RUDY RODRIGUEZ,25000,,03/14/2017,NEW YORK,D-E,,,,10.4,https://www.youtube.com/watch?v=AJds_I0zUUw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,593,DKB,,C,COMPETITIVE EDGE,WRITE WHEN READY,MORE THAN READY,BRICK CITY THOROUGHBREDS AGENT,OUT,0,,03/18/2017,TEXAS,F,,,,10.4,https://www.youtube.com/watch?v=Ekrxo1uvH2E
Midlantic Two-Year-Olds in Training (2019),2019-05-21,594,DKB,,F,CAIRO PRINCE,YANKEE UNION,YANKEE GENTLEMAN,HARTLEY/DE RENZO THOROUGHBREDS AGENT,NOT SOLD,47000,,03/29/2017,KENTUCKY,A,,,,10.3,https://www.youtube.com/watch?v=XzDJD5ZCzL0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,595,CH,,F,LIAM'S MAP,YOLIE'S CHOICE,SILVER DEPUTY,JULIE DAVIES LLC AGENT,MARTHA JANE MULHOLLAND,10000,,04/03/2017,KENTUCKY,C-D,,,,10.1,https://www.youtube.com/watch?v=FrU_n6WPVY0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,596,DKB,,F,AMERICAN PHAROAH,YONG MUSICIAN,YONAGUSKA,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,02/03/2017,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,597,CH,,C,TONALIST,YOU MAKE ME SING,UNBRIDLED'S SONG,EDDIE WOODS AGENT LXXIII,GARY YOUNG,385000,,03/14/2017,KENTUCKY,J-K,,,,10.2,https://www.youtube.com/watch?v=eIbQ_j-V1fE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,598,GRR,,F,JAPAN,ZINDRA,MACHO UNO,CLASSIC BLOODSTOCK AGENT I,MY PURPLE HAZE,20000,,04/21/2017,NEW YORK,I,,,,11,https://www.youtube.com/watch?v=j9vt5GnHl0k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,599,B,,C,SHANGHAI BOBBY,ZIZI TOP (GB),ROBELLINO,CRANE THOROUGHBRED SERVICES LLC AGENT,K.O.I.D.,80000,,03/05/2017,KENTUCKY,D-E,,,,10.1,https://www.youtube.com/watch?v=92PaiozLmIo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,600,CH,,C,KHOZAN,ZURITA,STORM BIRD,ROBERT BREWER,KENNETH MCPEEK AGENT FOR LRE RACING & R.A. HILL,260000,,04/23/2017,FLORIDA,B,,,,10.1,https://www.youtube.com/watch?v=RKXIgm2hAFg
